@RELATION twitter
@ATTRIBUTE avg_length_chars		real
@ATTRIBUTE avg_length_words		real
@ATTRIBUTE avg_sentiment_pos_words		real
@ATTRIBUTE avg_sentiment_neg_words		real
@ATTRIBUTE avg_sentiment_score		real
@ATTRIBUTE fract_contains_question		real
@ATTRIBUTE fract_contains_exclamation		real
@ATTRIBUTE fract_contains_multiple_quest_exlam		real
@ATTRIBUTE fract_contains_emoticon		real
@ATTRIBUTE avg_number_of_urls		numeric
@ATTRIBUTE fract_contains_pronoun_first_p		real
@ATTRIBUTE fract_contains_pronoun_second_p		real
@ATTRIBUTE fract_contains_pronoun_third_p		real
@ATTRIBUTE fract_contains_urls		real
@ATTRIBUTE fract_urls_top_100		real
@ATTRIBUTE fract_contains_user_mention		real
@ATTRIBUTE fract_contains_hashtag		real
@ATTRIBUTE fract_contains_company		real
@ATTRIBUTE fract_retweeted		real
@ATTRIBUTE num_tweets_day_mon		integer
@ATTRIBUTE num_tweets_day_tues		integer
@ATTRIBUTE num_tweets_day_wed		integer
@ATTRIBUTE num_tweets_day_thur		integer
@ATTRIBUTE num_tweets_day_fri		integer
@ATTRIBUTE num_tweets_day_sat		integer
@ATTRIBUTE num_tweets_day_sun		integer
@ATTRIBUTE most_commonly_tweeted_hour		integer
@ATTRIBUTE fract_source_unpopular		real
@ATTRIBUTE fract_source_unpop_w_url		real
@ATTRIBUTE fract_self_promoting		real
@ATTRIBUTE user_age		numeric
@ATTRIBUTE user_status_count		numeric
@ATTRIBUTE user_num_followers		numeric
@ATTRIBUTE user_num_friends		numeric
@ATTRIBUTE user_verified		{0,1}
@ATTRIBUTE user_has_description		{0,1}
@ATTRIBUTE user_has_url		{0,1}
@ATTRIBUTE user_has_default_profile_image		{0,1}
@ATTRIBUTE user_reputation_ratio		real
@ATTRIBUTE user_followers_to_lifetime		real
@ATTRIBUTE class 		{REAL,SOCIAL}
@DATA
67,11,0.17128125000000002,0.08672916666666665,0.06453854166666666,0.13541666666666666,0.09375,0.09375,0.03125,0,0.23958333333333334,0.20833333333333334,0.23958333333333334,0.0,0.0,0.40625,0.10416666666666667,0.0,0.0,14,15,16,17,13,11,10,0,0.0,0.0,0.0,1374,60,1,38,0,0,0,0,0.02564102564102564,0.000727802037845706,SOCIAL
64,12,0.14259649122807014,0.08206140350877195,0.1104350877192983,0.11403508771929824,0.06140350877192982,0.11403508771929824,0.043859649122807015,0,0.2982456140350877,0.20175438596491227,0.2543859649122807,0.0,0.0,0.2894736842105263,0.06140350877192982,0.0,0.0,16,18,29,13,5,18,15,20,0.0,0.0,0.0,1385,79,9,43,0,0,0,0,0.17307692307692307,0.006498194945848376,SOCIAL
69,12,0.15436666666666668,0.08094444444444444,0.11472666666666673,0.15555555555555556,0.044444444444444446,0.13333333333333333,0.011111111111111112,0,0.17777777777777778,0.2,0.12222222222222222,0.0,0.0,0.37777777777777777,0.03333333333333333,0.011111111111111112,0.0,2,18,17,20,8,10,15,10,0.0,0.0,0.0,1381,43,6,37,0,0,0,0,0.13953488372093023,0.004344677769732078,SOCIAL
69,12,0.16695652173913042,0.0543768115942029,0.16654637681159423,0.13043478260869565,0.057971014492753624,0.11594202898550725,0.0,0,0.2753623188405797,0.3188405797101449,0.2753623188405797,0.0,0.0,0.3333333333333333,0.057971014492753624,0.0,0.0,4,9,13,10,9,11,13,11,0.0,0.0,0.0,1370,41,2,34,0,0,0,0,0.05555555555555555,0.00145985401459854,SOCIAL
68,12,0.12535,0.05289999999999999,0.10740500000000001,0.1125,0.0875,0.0625,0.0125,0,0.35,0.25,0.2,0.0,0.0,0.3625,0.075,0.0,0.0,4,9,14,13,16,13,11,12,0.0,0.0,0.0,1367,42,7,37,0,0,0,0,0.1590909090909091,0.005120702267739576,SOCIAL
73,13,0.11892307692307692,0.07178205128205128,0.08747820512820513,0.14102564102564102,0.08974358974358974,0.15384615384615385,0.0,0,0.32051282051282054,0.23076923076923078,0.19230769230769232,0.0,0.0,0.32051282051282054,0.07692307692307693,0.0,0.0,0,8,17,8,16,12,17,23,0.0,0.0,0.0,1370,49,1,40,0,0,0,0,0.024390243902439025,0.00072992700729927,SOCIAL
70,12,0.1787473684210526,0.0630842105263158,0.1943652631578948,0.16842105263157894,0.05263157894736842,0.09473684210526316,0.031578947368421054,0,0.29473684210526313,0.2,0.21052631578947367,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,14,17,24,11,2,18,9,23,0.0,0.0,0.0,1376,57,2,34,0,0,0,0,0.05555555555555555,0.0014534883720930232,SOCIAL
71,13,0.12848780487804873,0.0811829268292683,0.06127073170731708,0.1951219512195122,0.06097560975609756,0.10975609756097561,0.024390243902439025,0,0.2804878048780488,0.2682926829268293,0.18292682926829268,0.0,0.0,0.35365853658536583,0.08536585365853659,0.012195121951219513,0.0,0,16,15,8,17,11,15,16,0.0,0.0,0.0,1369,46,5,42,0,0,0,0,0.10638297872340426,0.003652300949598247,SOCIAL
68,12,0.1750000000000001,0.06480165289256196,0.15438842975206615,0.14049586776859505,0.05785123966942149,0.11570247933884298,0.03305785123966942,0,0.2892561983471074,0.2727272727272727,0.2396694214876033,0.0,0.0,0.32231404958677684,0.05785123966942149,0.008264462809917356,0.0,12,18,37,11,22,8,13,19,0.0,0.0,0.008264462809917356,1387,79,16,45,0,0,0,0,0.26229508196721313,0.011535688536409516,SOCIAL
73,13,0.1693207547169811,0.07160377358490566,0.1478933962264151,0.08490566037735849,0.03773584905660377,0.08490566037735849,0.018867924528301886,0,0.2169811320754717,0.25471698113207547,0.19811320754716982,0.0,0.0,0.330188679245283,0.08490566037735849,0.0,0.0,14,17,30,7,15,17,6,23,0.0,0.0,0.0,1378,63,6,33,0,0,0,0,0.15384615384615385,0.0043541364296081275,SOCIAL
72,12,0.15450649350649345,0.0543116883116883,0.14563116883116883,0.06493506493506493,0.05194805194805195,0.03896103896103896,0.025974025974025976,0,0.2857142857142857,0.2077922077922078,0.18181818181818182,0.0,0.0,0.37662337662337664,0.09090909090909091,0.03896103896103896,0.0,6,10,23,3,7,16,12,6,0.0,0.0,0.0,1367,43,5,39,0,0,0,0,0.11363636363636363,0.0036576444769568397,SOCIAL
76,13,0.16039473684210526,0.04569736842105263,0.20123552631578948,0.15789473684210525,0.06578947368421052,0.14473684210526316,0.013157894736842105,0,0.3157894736842105,0.2894736842105263,0.23684210526315788,0.0,0.0,0.2631578947368421,0.07894736842105263,0.013157894736842105,0.0,5,11,22,2,14,13,9,16,0.0,0.0,0.0,1368,42,5,39,0,0,0,0,0.11363636363636363,0.003654970760233918,SOCIAL
64,11,0.19277894736842105,0.06582105263157895,0.16431999999999994,0.1368421052631579,0.07368421052631578,0.07368421052631578,0.0,0,0.3157894736842105,0.22105263157894736,0.18947368421052632,0.0,0.0,0.35789473684210527,0.07368421052631578,0.0,0.0,3,25,15,13,5,20,14,23,0.0,0.0,0.0,1388,58,2,36,0,0,0,0,0.05263157894736842,0.001440922190201729,SOCIAL
66,11,0.1665866666666666,0.051333333333333335,0.1668906666666666,0.13333333333333333,0.02666666666666667,0.12,0.02666666666666667,0,0.26666666666666666,0.17333333333333334,0.10666666666666667,0.0,0.0,0.38666666666666666,0.04,0.0,0.0,3,13,12,9,13,9,16,12,0.0,0.0,0.0,1367,40,6,33,0,0,0,0,0.15384615384615385,0.0043891733723482075,SOCIAL
72,13,0.18002020202020205,0.06280808080808083,0.19611010101010107,0.13131313131313133,0.0707070707070707,0.09090909090909091,0.010101010101010102,0,0.1919191919191919,0.2222222222222222,0.21212121212121213,0.0,0.0,0.30303030303030304,0.0707070707070707,0.010101010101010102,0.0,9,17,27,12,7,20,7,11,0.0,0.0,0.0,1377,64,4,41,0,0,0,0,0.08888888888888889,0.002904865649963689,SOCIAL
73,13,0.15860747663551403,0.06888785046728972,0.184992523364486,0.12149532710280374,0.06542056074766354,0.07476635514018691,0.056074766355140186,0,0.3364485981308411,0.29906542056074764,0.16822429906542055,0.0,0.0,0.2523364485981308,0.07476635514018691,0.0,0.0,13,24,21,11,6,20,12,0,0.0,0.0,0.0,1376,70,10,42,0,0,0,0,0.19230769230769232,0.007267441860465116,SOCIAL
64,11,0.18230952380952378,0.06240476190476193,0.15149999999999997,0.13095238095238096,0.047619047619047616,0.07142857142857142,0.023809523809523808,0,0.2976190476190476,0.20238095238095238,0.20238095238095238,0.0,0.0,0.3333333333333333,0.07142857142857142,0.011904761904761904,0.0,5,17,17,14,3,12,16,1,0.0,0.0,0.0,1381,45,3,41,0,0,0,0,0.06818181818181818,0.002172338884866039,SOCIAL
73,13,0.1792528735632183,0.06764367816091954,0.17906896551724136,0.12643678160919541,0.05747126436781609,0.06896551724137931,0.022988505747126436,0,0.22988505747126436,0.21839080459770116,0.25287356321839083,0.0,0.0,0.367816091954023,0.04597701149425287,0.011494252873563218,0.0,4,15,25,14,3,15,11,14,0.0,0.0,0.0,1384,57,6,43,0,0,0,0,0.12244897959183673,0.004335260115606936,SOCIAL
69,12,0.1884588235294118,0.06605882352941177,0.16217176470588238,0.03529411764705882,0.07058823529411765,0.047058823529411764,0.023529411764705882,0,0.25882352941176473,0.25882352941176473,0.18823529411764706,0.0,0.0,0.4,0.058823529411764705,0.0,0.0,5,13,20,7,10,18,12,15,0.0,0.0,0.0,1373,45,6,41,0,0,0,0,0.1276595744680851,0.004369992716678805,SOCIAL
69,12,0.19395588235294117,0.05,0.22349117647058822,0.1323529411764706,0.07352941176470588,0.11764705882352941,0.0,0,0.27941176470588236,0.16176470588235295,0.14705882352941177,0.0,0.0,0.35294117647058826,0.04411764705882353,0.0,0.0,0,10,22,1,12,9,14,23,0.0,0.0,0.0,1369,45,2,38,0,0,0,0,0.05,0.0014609203798392988,SOCIAL
71,13,0.1646039603960396,0.05844554455445544,0.16116138613861386,0.13861386138613863,0.09900990099009901,0.10891089108910891,0.0,0,0.24752475247524752,0.2079207920792079,0.13861386138613863,0.0,0.0,0.36633663366336633,0.07920792079207921,0.0,0.0,11,9,17,17,20,15,12,1,0.0,0.0,0.0,1375,55,6,39,0,0,0,0,0.13333333333333333,0.004363636363636364,SOCIAL
72,13,0.157311320754717,0.058641509433962256,0.15930566037735852,0.1320754716981132,0.04716981132075472,0.09433962264150944,0.02830188679245283,0,0.2358490566037736,0.3018867924528302,0.24528301886792453,0.0,0.0,0.32075471698113206,0.05660377358490566,0.0,0.0,7,25,16,17,10,24,7,7,0.0,0.0,0.0,1378,62,3,32,0,0,0,0,0.08571428571428572,0.0021770682148040637,SOCIAL
62,11,0.15072368421052634,0.04147368421052633,0.15275131578947365,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.0,0,0.2236842105263158,0.10526315789473684,0.18421052631578946,0.0,0.0,0.2894736842105263,0.09210526315789473,0.013157894736842105,0.0,3,13,20,12,9,12,7,23,0.0,0.0,0.0,1381,46,3,40,0,0,0,0,0.06976744186046512,0.002172338884866039,SOCIAL
69,12,0.1762314814814815,0.07115740740740739,0.16513888888888886,0.12037037037037036,0.06481481481481481,0.10185185185185185,0.009259259259259259,0,0.24074074074074073,0.2777777777777778,0.2037037037037037,0.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.0,8,13,26,16,6,23,16,23,0.0,0.0,0.0,1385,64,8,36,0,0,0,0,0.18181818181818182,0.005776173285198556,SOCIAL
74,13,0.14558536585365855,0.06179268292682928,0.11872439024390244,0.07317073170731707,0.036585365853658534,0.036585365853658534,0.036585365853658534,0,0.2682926829268293,0.2804878048780488,0.21951219512195122,0.0,0.0,0.36585365853658536,0.08536585365853659,0.0,0.0,6,12,17,2,13,17,15,8,0.0,0.0,0.0,1368,42,4,37,0,0,0,0,0.0975609756097561,0.0029239766081871343,SOCIAL
73,13,0.1786078431372549,0.060049019607843146,0.18541078431372549,0.12745098039215685,0.06862745098039216,0.08823529411764706,0.0196078431372549,0,0.28431372549019607,0.16666666666666666,0.27450980392156865,0.0,0.0,0.38235294117647056,0.06862745098039216,0.0,0.0,7,12,21,20,12,16,14,23,0.0,0.0,0.0,1382,60,8,40,0,0,0,0,0.16666666666666666,0.005788712011577424,SOCIAL
71,12,0.16551807228915663,0.04737349397590361,0.2053903614457831,0.18072289156626506,0.04819277108433735,0.12048192771084337,0.012048192771084338,0,0.3253012048192771,0.2891566265060241,0.1686746987951807,0.0,0.0,0.3253012048192771,0.060240963855421686,0.0,0.0,0,12,15,18,9,12,17,8,0.0,0.0,0.0,1367,44,2,37,0,0,0,0,0.05128205128205128,0.001463057790782736,SOCIAL
62,11,0.19063513513513514,0.039432432432432434,0.220327027027027,0.12162162162162163,0.02702702702702703,0.10810810810810811,0.02702702702702703,0,0.28378378378378377,0.10810810810810811,0.17567567567567569,0.0,0.0,0.40540540540540543,0.06756756756756757,0.0,0.0,2,16,13,4,11,19,9,14,0.0,0.0,0.0,1373,44,4,40,0,0,0,0,0.09090909090909091,0.0029133284777858705,SOCIAL
65,11,0.18278313253012046,0.06386746987951808,0.15296506024096385,0.10843373493975904,0.03614457831325301,0.0963855421686747,0.024096385542168676,0,0.30120481927710846,0.20481927710843373,0.1566265060240964,0.0,0.0,0.3614457831325301,0.060240963855421686,0.0,0.0,4,11,17,11,8,12,20,6,0.0,0.0,0.0,1381,43,12,43,0,0,0,0,0.21818181818181817,0.008689355539464157,SOCIAL
61,11,0.25843373493975924,0.061931726907630505,0.19872650602409633,0.13253012048192772,0.0963855421686747,0.10441767068273092,0.01606425702811245,0,0.23293172690763053,0.18875502008032127,0.21285140562248997,0.0,0.0,0.30120481927710846,0.04417670682730924,0.004016064257028112,0.0,13,20,36,15,144,11,10,6,0.008032128514056224,0.0,0.0,1389,247,36,555,0,0,0,0,0.06091370558375635,0.02591792656587473,SOCIAL
74,13,0.1634271844660194,0.04590291262135922,0.20642718446601943,0.1262135922330097,0.019417475728155338,0.0970873786407767,0.04854368932038835,0,0.24271844660194175,0.24271844660194175,0.23300970873786409,0.0,0.0,0.3300970873786408,0.04854368932038835,0.009708737864077669,0.0,7,13,23,16,7,27,10,22,0.0,0.0,0.0,1384,68,4,39,0,0,0,0,0.09302325581395349,0.002890173410404624,SOCIAL
68,11,0.1983243243243243,0.05458108108108109,0.18461486486486492,0.0945945945945946,0.05405405405405406,0.0945945945945946,0.04054054054054054,0,0.13513513513513514,0.14864864864864866,0.22972972972972974,0.0,0.0,0.4594594594594595,0.08108108108108109,0.0,0.0,2,9,23,3,15,11,11,15,0.0,0.0,0.0,1367,44,3,36,0,0,0,0,0.07692307692307693,0.0021945866861741038,SOCIAL
70,12,0.1875,0.051088709677419346,0.18563790322580648,0.14516129032258066,0.07258064516129033,0.12096774193548387,0.04838709677419355,0,0.25806451612903225,0.23387096774193547,0.1774193548387097,0.0,0.0,0.3064516129032258,0.04032258064516129,0.008064516129032258,0.0,16,17,41,4,16,15,15,17,0.024193548387096774,0.0,0.0,1386,86,9,41,0,0,0,0,0.18,0.006493506493506494,SOCIAL
73,13,0.11986666666666664,0.04292380952380954,0.15125523809523814,0.13333333333333333,0.0380952380952381,0.08571428571428572,0.01904761904761905,0,0.34285714285714286,0.22857142857142856,0.13333333333333333,0.0,0.0,0.2571428571428571,0.05714285714285714,0.0,0.0,15,13,30,16,3,16,12,16,0.0,0.0,0.0,1385,73,6,41,0,0,0,0,0.1276595744680851,0.004332129963898917,SOCIAL
71,12,0.16282926829268288,0.06259756097560977,0.1696658536585366,0.12195121951219512,0.036585365853658534,0.07317073170731707,0.0,0,0.2804878048780488,0.2682926829268293,0.14634146341463414,0.0,0.0,0.3048780487804878,0.0975609756097561,0.0,0.0,8,11,23,8,4,17,11,11,0.0,0.0,0.0,1383,44,5,42,0,0,0,0,0.10638297872340426,0.0036153289949385392,SOCIAL
63,11,0.2121111111111111,0.061555555555555565,0.21573333333333333,0.13580246913580246,0.06172839506172839,0.1111111111111111,0.037037037037037035,0,0.19753086419753085,0.20987654320987653,0.2345679012345679,0.0,0.0,0.30864197530864196,0.04938271604938271,0.0,0.0,4,12,20,6,15,11,13,4,0.0,0.0,0.0,1368,44,7,46,0,0,0,0,0.1320754716981132,0.005116959064327485,SOCIAL
68,12,0.17349367088607598,0.07887341772151898,0.14475696202531646,0.16455696202531644,0.08860759493670886,0.10126582278481013,0.012658227848101266,0,0.20253164556962025,0.24050632911392406,0.22784810126582278,0.0,0.0,0.3037974683544304,0.10126582278481013,0.0,0.0,7,14,17,4,11,11,15,9,0.0,0.0,0.0,1369,45,4,36,0,0,0,0,0.1,0.0029218407596785976,SOCIAL
72,13,0.18948275862068964,0.07011206896551725,0.1570922413793104,0.13793103448275862,0.0603448275862069,0.11206896551724138,0.0,0,0.28448275862068967,0.22413793103448276,0.27586206896551724,0.0,0.0,0.33620689655172414,0.04310344827586207,0.0,0.0,11,15,28,17,13,23,9,21,0.0,0.0,0.0,1374,63,7,20,0,0,0,0,0.25925925925925924,0.005094614264919942,SOCIAL
69,12,0.1630172413793103,0.051543103448275854,0.15427327586206904,0.15517241379310345,0.1206896551724138,0.14655172413793102,0.008620689655172414,0,0.31896551724137934,0.23275862068965517,0.23275862068965517,0.0,0.0,0.31896551724137934,0.034482758620689655,0.0,0.0,16,13,21,25,11,18,12,5,0.0,0.0,0.0,1380,65,2,46,0,0,0,1,0.041666666666666664,0.0014492753623188406,SOCIAL
68,12,0.16323863636363634,0.05076136363636364,0.18651136363636364,0.20454545454545456,0.045454545454545456,0.13636363636363635,0.022727272727272728,0,0.2159090909090909,0.22727272727272727,0.19318181818181818,0.0,0.0,0.2727272727272727,0.045454545454545456,0.0,0.0,1,19,17,14,6,15,16,22,0.0,0.0,0.0,1382,62,4,32,0,0,0,0,0.1111111111111111,0.002894356005788712,SOCIAL
66,11,0.13477884615384617,0.06911538461538462,0.1311769230769231,0.10576923076923077,0.038461538461538464,0.0673076923076923,0.019230769230769232,0,0.2692307692307692,0.19230769230769232,0.20192307692307693,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,13,12,30,13,2,20,14,2,0.0,0.0,0.009615384615384616,1384,59,5,30,0,0,0,0,0.14285714285714285,0.0036127167630057803,SOCIAL
71,13,0.19574400000000006,0.04727200000000001,0.23615680000000008,0.096,0.096,0.104,0.032,0,0.288,0.184,0.232,0.0,0.0,0.384,0.032,0.0,0.0,18,18,38,15,16,10,10,22,0.024,0.0,0.0,1388,94,7,44,0,0,0,0,0.13725490196078433,0.005043227665706052,SOCIAL
73,13,0.16907317073170727,0.04901219512195122,0.20338902439024387,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.036585365853658534,0,0.2804878048780488,0.3170731707317073,0.17073170731707318,0.0,0.0,0.35365853658536583,0.06097560975609756,0.0,0.0,9,13,22,9,6,11,12,1,0.0,0.0,0.0,1381,46,4,36,0,0,0,0,0.1,0.002896451846488052,SOCIAL
71,12,0.14300000000000004,0.09096703296703297,0.07451648351648352,0.13186813186813187,0.08791208791208792,0.10989010989010989,0.0,0,0.24175824175824176,0.24175824175824176,0.2087912087912088,0.0,0.0,0.42857142857142855,0.07692307692307693,0.01098901098901099,0.0,6,16,18,9,16,11,15,9,0.0,0.0,0.0,1369,46,11,40,0,0,0,0,0.21568627450980393,0.008035062089116142,SOCIAL
65,11,0.18072222222222226,0.06269444444444446,0.15425,0.14814814814814814,0.05555555555555555,0.10185185185185185,0.037037037037037035,0,0.19444444444444445,0.28703703703703703,0.21296296296296297,0.0,0.0,0.35185185185185186,0.046296296296296294,0.0,0.0,11,17,22,9,23,20,6,22,0.0,0.0,0.0,1374,63,4,34,0,0,0,0,0.10526315789473684,0.002911208151382824,SOCIAL
60,11,0.18627027027027027,0.057540540540540544,0.1465756756756757,0.08108108108108109,0.0945945945945946,0.0945945945945946,0.013513513513513514,0,0.3108108108108108,0.1891891891891892,0.14864864864864866,0.0,0.0,0.3918918918918919,0.05405405405405406,0.0,0.0,6,10,18,4,8,17,11,0,0.0,0.0,0.0,1368,43,2,34,0,0,0,0,0.05555555555555555,0.0014619883040935672,SOCIAL
63,11,0.17488157894736842,0.07584210526315789,0.14763684210526318,0.14473684210526316,0.09210526315789473,0.15789473684210525,0.02631578947368421,0,0.2631578947368421,0.18421052631578946,0.23684210526315788,0.0,0.0,0.2894736842105263,0.07894736842105263,0.0,0.0,7,15,12,7,12,10,13,22,0.0,0.0,0.0,1371,47,5,42,0,0,0,0,0.10638297872340426,0.0036469730123997084,SOCIAL
67,12,0.14825641025641023,0.06612820512820512,0.11515384615384619,0.1282051282051282,0.08974358974358974,0.08974358974358974,0.01282051282051282,0,0.28205128205128205,0.1794871794871795,0.24358974358974358,0.0,0.0,0.358974358974359,0.07692307692307693,0.0,0.0,2,22,12,4,14,10,14,22,0.0,0.0,0.0,1366,42,6,40,0,0,0,0,0.13043478260869565,0.004392386530014641,SOCIAL
63,11,0.20720000000000002,0.060306666666666675,0.2111426666666667,0.17333333333333334,0.10666666666666667,0.17333333333333334,0.02666666666666667,0,0.28,0.17333333333333334,0.2,0.0,0.0,0.30666666666666664,0.09333333333333334,0.0,0.0,0,15,16,5,13,11,15,15,0.0,0.0,0.0,1370,44,4,36,0,0,0,0,0.1,0.00291970802919708,SOCIAL
76,14,0.15271578947368417,0.07567368421052631,0.16120105263157894,0.2,0.05263157894736842,0.11578947368421053,0.010526315789473684,0,0.2631578947368421,0.2736842105263158,0.2,0.0,0.0,0.21052631578947367,0.06315789473684211,0.021052631578947368,0.0,5,21,24,11,12,16,6,3,0.0,0.0,0.0,1375,59,4,40,0,0,0,0,0.09090909090909091,0.002909090909090909,SOCIAL
69,12,0.1437222222222222,0.07554444444444443,0.09559000000000001,0.18888888888888888,0.05555555555555555,0.13333333333333333,0.011111111111111112,0,0.32222222222222224,0.15555555555555556,0.24444444444444444,0.0,0.0,0.18888888888888888,0.07777777777777778,0.011111111111111112,0.0,11,11,17,15,7,14,15,22,0.0,0.0,0.0,1386,61,11,42,0,0,0,0,0.20754716981132076,0.007936507936507936,SOCIAL
73,13,0.1871641791044777,0.0571641791044776,0.18397313432835818,0.09701492537313433,0.03731343283582089,0.06716417910447761,0.03731343283582089,0,0.26865671641791045,0.22388059701492538,0.26865671641791045,0.0,0.0,0.3208955223880597,0.08208955223880597,0.0,0.0,34,17,30,12,12,18,11,17,0.0,0.0,0.0,1387,86,11,37,0,0,0,0,0.22916666666666666,0.007930785868781542,SOCIAL
75,13,0.15585,0.068825,0.11856750000000002,0.225,0.0375,0.125,0.025,0,0.225,0.25,0.275,0.0,0.0,0.3625,0.05,0.0,0.0,2,14,15,11,13,14,11,1,0.0,0.0,0.0,1371,47,7,36,0,0,0,0,0.16279069767441862,0.005105762217359592,SOCIAL
68,12,0.1522409638554217,0.051506024096385536,0.14481807228915664,0.07228915662650602,0.08433734939759036,0.07228915662650602,0.04819277108433735,0,0.25301204819277107,0.2289156626506024,0.1566265060240964,0.0,0.0,0.3493975903614458,0.060240963855421686,0.0,0.0,2,10,22,6,10,12,21,2,0.0,0.0,0.0,1370,47,5,38,0,0,0,0,0.11627906976744186,0.0036496350364963502,SOCIAL
66,11,0.199375,0.05242500000000001,0.20846500000000004,0.2,0.05,0.15,0.025,0,0.2875,0.25,0.1125,0.0,0.0,0.3,0.05,0.0125,0.0,2,7,22,2,15,14,18,5,0.0,0.0,0.0,1372,45,4,45,0,0,0,0,0.08163265306122448,0.0029154518950437317,SOCIAL
71,12,0.1839478260869566,0.056582608695652174,0.2001556521739131,0.10434782608695652,0.0782608695652174,0.08695652173913043,0.05217391304347826,0,0.20869565217391303,0.2782608695652174,0.19130434782608696,0.0,0.0,0.2956521739130435,0.08695652173913043,0.0,0.0,6,14,38,16,9,17,15,0,0.0,0.0,0.0,1386,80,5,40,0,0,0,0,0.1111111111111111,0.0036075036075036075,SOCIAL
72,13,0.18050892857142858,0.07624107142857142,0.15281160714285721,0.13392857142857142,0.044642857142857144,0.125,0.017857142857142856,0,0.29464285714285715,0.24107142857142858,0.17857142857142858,0.0,0.0,0.2857142857142857,0.05357142857142857,0.008928571428571428,0.0,25,12,26,14,14,8,13,22,0.0,0.0,0.0,1387,79,2,43,0,0,0,0,0.044444444444444446,0.0014419610670511895,SOCIAL
67,12,0.17929523809523815,0.06921904761904764,0.16103428571428574,0.12380952380952381,0.06666666666666667,0.09523809523809523,0.02857142857142857,0,0.17142857142857143,0.23809523809523808,0.21904761904761905,0.0,0.0,0.3333333333333333,0.0761904761904762,0.009523809523809525,0.0,0,18,34,15,5,19,14,9,0.0,0.0,0.0,1384,59,7,42,0,0,0,0,0.14285714285714285,0.0050578034682080926,SOCIAL
69,12,0.1605851063829787,0.05962765957446809,0.14242127659574477,0.13829787234042554,0.05319148936170213,0.1276595744680851,0.031914893617021274,0,0.2765957446808511,0.26595744680851063,0.20212765957446807,0.0,0.0,0.32978723404255317,0.11702127659574468,0.0,0.0,5,18,20,3,19,18,11,9,0.0,0.0,0.0,1368,48,4,35,0,0,0,0,0.10256410256410256,0.0029239766081871343,SOCIAL
68,12,0.17307826086956524,0.046913043478260856,0.20160956521739137,0.12173913043478261,0.05217391304347826,0.11304347826086956,0.034782608695652174,0,0.25217391304347825,0.1826086956521739,0.17391304347826086,0.0,0.0,0.3217391304347826,0.043478260869565216,0.0,0.0,20,14,34,9,3,21,14,19,0.0,0.0,0.0,1386,71,8,33,0,0,0,0,0.1951219512195122,0.005772005772005772,SOCIAL
66,12,0.16834166666666672,0.050516666666666675,0.2074291666666667,0.10833333333333334,0.1,0.075,0.03333333333333333,0,0.3333333333333333,0.19166666666666668,0.19166666666666668,0.008333333333333333,0.008333333333333333,0.25833333333333336,0.06666666666666667,0.0,0.0,14,13,39,12,19,10,13,11,0.0,0.0,0.0,1388,77,6,45,0,0,0,0,0.11764705882352941,0.004322766570605188,SOCIAL
63,11,0.1646461538461539,0.055307692307692294,0.16078615384615383,0.09230769230769231,0.07692307692307693,0.07692307692307693,0.03076923076923077,0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.0,0.3076923076923077,0.03076923076923077,0.0,0.0,7,7,18,2,9,10,12,7,0.0,0.0,0.0,1371,45,4,34,0,0,0,0,0.10526315789473684,0.0029175784099197666,SOCIAL
66,12,0.15454411764705883,0.06435294117647058,0.147239705882353,0.058823529411764705,0.07352941176470588,0.04411764705882353,0.029411764705882353,0,0.19117647058823528,0.2647058823529412,0.23529411764705882,0.0,0.0,0.3382352941176471,0.04411764705882353,0.014705882352941176,0.0,2,10,16,7,8,10,15,7,0.0,0.0,0.0,1367,43,5,36,0,0,0,0,0.12195121951219512,0.0036576444769568397,SOCIAL
69,12,0.15104651162790697,0.054872093023255804,0.18404534883720933,0.05813953488372093,0.011627906976744186,0.03488372093023256,0.023255813953488372,0,0.19767441860465115,0.32558139534883723,0.1744186046511628,0.0,0.0,0.37209302325581395,0.05813953488372093,0.0,0.0,5,11,21,5,20,10,14,11,0.0,0.0,0.0,1366,43,5,35,0,0,0,0,0.125,0.0036603221083455345,SOCIAL
75,13,0.19776470588235295,0.058750000000000004,0.19756176470588227,0.14705882352941177,0.058823529411764705,0.08823529411764706,0.029411764705882353,0,0.36764705882352944,0.22058823529411764,0.20588235294117646,0.0,0.0,0.29411764705882354,0.07352941176470588,0.0,0.0,4,10,15,8,13,9,9,11,0.0,0.0,0.0,1369,42,5,37,0,0,0,0,0.11904761904761904,0.003652300949598247,SOCIAL
64,11,0.19666666666666666,0.05165277777777777,0.20367222222222223,0.125,0.09722222222222222,0.08333333333333333,0.013888888888888888,0,0.1527777777777778,0.2638888888888889,0.2361111111111111,0.0,0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,4,9,18,17,2,9,13,9,0.0,0.0,0.0,1384,41,4,39,0,0,0,0,0.09302325581395349,0.002890173410404624,SOCIAL
